,Postal.District,month_year,Median Price
885,5,2012-12-01,1139.0
886,5,2013-01-01,1196.0
887,5,2013-02-01,1182.5
888,5,2013-03-01,1071.0
889,5,2013-04-01,1133.5
890,5,2013-05-01,1213.0
891,5,2013-06-01,1190.0
892,5,2013-07-01,1083.0
893,5,2013-08-01,1212.0
894,5,2013-09-01,1188.5
895,5,2013-10-01,1120.0
896,5,2013-11-01,1123.0
897,5,2013-12-01,1101.5
898,5,2014-01-01,1055.5
899,5,2014-02-01,1093.0
900,5,2014-03-01,1117.0
901,5,2014-04-01,1097.0
902,5,2014-05-01,1072.0
903,5,2014-06-01,1090.0
904,5,2014-07-01,1131.0
905,5,2014-08-01,1067.0
906,5,2014-09-01,1045.0
907,5,2014-10-01,1078.5
908,5,2014-11-01,1121.0
909,5,2014-12-01,1049.0
910,5,2015-01-01,1104.0
911,5,2015-02-01,1077.0
912,5,2015-03-01,1067.0
913,5,2015-04-01,1161.0
914,5,2015-05-01,1096.0
915,5,2015-06-01,1036.0
916,5,2015-07-01,1145.0
917,5,2015-08-01,1112.0
918,5,2015-09-01,1151.0
919,5,2015-10-01,1075.0
920,5,2015-11-01,1030.0
921,5,2015-12-01,1043.5
922,5,2016-01-01,1094.5
923,5,2016-02-01,1027.0
924,5,2016-03-01,1046.0
925,5,2016-04-01,1044.5
926,5,2016-05-01,1038.5
927,5,2016-06-01,1065.0
928,5,2016-07-01,1122.5
929,5,2016-08-01,1165.0
930,5,2016-09-01,1084.0
931,5,2016-10-01,1018.0
932,5,2016-11-01,1060.5
933,5,2016-12-01,1036.0
934,5,2017-01-01,1064.0
935,5,2017-02-01,1067.0
936,5,2017-03-01,1066.0
937,5,2017-04-01,1044.5
938,5,2017-05-01,1112.0
939,5,2017-06-01,1085.0
940,5,2017-07-01,1127.5
941,5,2017-08-01,1097.0
942,5,2017-09-01,1166.0
943,5,2017-10-01,1134.0
944,5,2017-11-01,1056.5
945,5,2017-12-01,1136.5
946,5,2018-01-01,1193.0
947,5,2018-02-01,1187.0
948,5,2018-03-01,1199.0
949,5,2018-04-01,1159.0
950,5,2018-05-01,1230.0
951,5,2018-06-01,1194.0
952,5,2018-07-01,1263.0
953,5,2018-08-01,1240.5
954,5,2018-09-01,1334.5
955,5,2018-10-01,1131.0
956,5,2018-11-01,1158.0
957,5,2018-12-01,1107.0
958,5,2019-01-01,1123.5
959,5,2019-02-01,1130.0
960,5,2019-03-01,1219.5
961,5,2019-04-01,1145.0
962,5,2019-05-01,1123.0
963,5,2019-06-01,1265.0
964,5,2019-07-01,1224.0
965,5,2019-08-01,1270.0
966,5,2019-09-01,1140.0
967,5,2019-10-01,1182.5
968,5,2019-11-01,1219.5
969,5,2019-12-01,1122.0
970,5,2020-01-01,1243.0
971,5,2020-02-01,1236.0
972,5,2020-03-01,1202.0
973,5,2020-04-01,1197.0
974,5,2020-05-01,1313.5
975,5,2020-06-01,1287.5
976,5,2020-07-01,1220.0
977,5,2020-08-01,1194.0
978,5,2020-09-01,1213.0
979,5,2020-10-01,1152.0
980,5,2020-11-01,1231.5
981,5,2020-12-01,1221.0
982,5,2021-01-01,1315.5
983,5,2021-02-01,1343.0
984,5,2021-03-01,1315.0
985,5,2021-04-01,1304.0
986,5,2021-05-01,1378.0
987,5,2021-06-01,1353.5
988,5,2021-07-01,1372.0
989,5,2021-08-01,1365.0
990,5,2021-09-01,1308.5
991,5,2021-10-01,1381.0
992,5,2021-11-01,1350.0
993,5,2021-12-01,1382.0
994,5,2022-01-01,1388.5
995,5,2022-02-01,1383.0
996,5,2022-03-01,1406.0
997,5,2022-04-01,1427.5
998,5,2022-05-01,1500.0
999,5,2022-06-01,1493.0
1000,5,2022-07-01,1561.0
1001,5,2022-08-01,1425.0
1002,5,2022-09-01,1520.0
1003,5,2022-10-01,1397.5
1004,5,2022-11-01,1289.0
1005,5,2022-12-01,1518.5
1006,6,2007-07-01,1049.0
1007,6,2008-03-01,1499.0
1008,6,2009-04-01,1201.0
1009,6,2009-07-01,1154.0
1010,6,2009-08-01,1270.0
1011,6,2010-04-01,1184.0
1012,6,2010-05-01,1193.0
1013,6,2010-11-01,1343.0
1014,6,2011-09-01,1572.0
1015,6,2012-02-01,1726.0
1016,6,2012-04-01,1581.0
1017,6,2018-01-01,1507.0
1018,6,2018-03-01,1449.0
1019,6,2019-10-01,3167.0
1020,6,2020-09-01,3206.0
1021,6,2021-04-01,3020.0
1022,6,2021-05-01,3075.0
1023,6,2021-09-01,3117.0
1024,6,2021-11-01,3233.0
1025,6,2022-01-01,1801.0
1026,6,2022-05-01,3450.0
1027,7,2006-01-01,672.5
1028,7,2006-02-01,589.0
1029,7,2006-03-01,814.0
1030,7,2006-04-01,437.0
1031,7,2006-05-01,720.0
1032,7,2006-06-01,337.0
1033,7,2006-07-01,334.0
1034,7,2006-08-01,663.0
1035,7,2006-09-01,780.0
1036,7,2006-10-01,370.5
1037,7,2006-11-01,637.0
1038,7,2006-12-01,409.0
1039,7,2007-01-01,804.0
1040,7,2007-02-01,659.5
1041,7,2007-03-01,555.0
1042,7,2007-04-01,681.5
1043,7,2007-05-01,849.0
1044,7,2007-06-01,891.0
1045,7,2007-07-01,870.0
1046,7,2007-08-01,970.0
1047,7,2007-09-01,877.0
1048,7,2007-10-01,1000.0
1049,7,2007-11-01,885.0
1050,7,2007-12-01,617.5
1051,7,2008-01-01,1008.0
1052,7,2008-02-01,494.0
1053,7,2008-03-01,1030.0
1054,7,2008-04-01,1050.0
1055,7,2008-05-01,929.0
1056,7,2008-07-01,860.0
1057,7,2008-08-01,876.0
1058,7,2008-09-01,737.0
1059,7,2008-10-01,1014.5
1060,7,2008-11-01,947.0
1061,7,2008-12-01,941.5
1062,7,2009-01-01,742.0
1063,7,2009-02-01,813.5
1064,7,2009-03-01,1026.5
1065,7,2009-04-01,925.0
1066,7,2009-05-01,854.0
1067,7,2009-06-01,768.0
1068,7,2009-07-01,860.0
1069,7,2009-08-01,904.0
1070,7,2009-09-01,903.0
1071,7,2009-10-01,1047.0
1072,7,2009-11-01,834.0
1073,7,2009-12-01,977.5
1074,7,2010-01-01,1059.0
1075,7,2010-02-01,991.0
1076,7,2010-03-01,1065.5
1077,7,2010-04-01,992.5
1078,7,2010-05-01,1181.5
1079,7,2010-06-01,1110.0
1080,7,2010-07-01,1063.0
1081,7,2010-08-01,1140.0
1082,7,2010-09-01,1110.5
1083,7,2010-10-01,1128.0
1084,7,2010-11-01,1125.0
1085,7,2010-12-01,1161.0
1086,7,2011-01-01,1201.0
1087,7,2011-02-01,1250.0
1088,7,2011-03-01,1245.0
1089,7,2011-04-01,1129.5
1090,7,2011-05-01,1291.0
1091,7,2011-06-01,1271.5
1092,7,2011-07-01,1237.0
1093,7,2011-08-01,1270.0
1094,7,2011-09-01,918.0
1095,7,2011-10-01,1303.0
1096,7,2011-11-01,1566.0
1097,7,2011-12-01,1200.0
1098,7,2012-01-01,1492.5
1099,7,2012-02-01,1193.5
1100,7,2012-03-01,1280.0
1101,7,2012-04-01,1284.0
1102,7,2012-05-01,1099.5
1103,7,2012-06-01,1172.0
1104,7,2012-07-01,1400.5
1105,7,2012-08-01,1316.0
1106,7,2012-09-01,1275.5
1107,7,2012-10-01,1342.0
1108,7,2012-11-01,1320.5
1109,7,2012-12-01,1368.0
1110,7,2013-01-01,1446.0
1111,7,2013-02-01,1940.0
1112,7,2013-03-01,1404.0
1113,7,2013-04-01,1338.0
1114,7,2013-05-01,1273.0
1115,7,2013-06-01,1463.5
1116,7,2013-07-01,926.0
1117,7,2013-11-01,1220.0
1118,7,2014-01-01,555.0
1119,7,2014-02-01,1409.0
1120,7,2014-03-01,1634.0
1121,7,2014-04-01,1394.0
1122,7,2014-05-01,1655.0
1123,7,2014-06-01,1382.0
1124,7,2014-08-01,980.0
1125,7,2014-09-01,1121.0
1126,7,2014-11-01,1559.0
1127,7,2015-01-01,922.0
1128,7,2015-02-01,1455.0
1129,7,2015-03-01,1285.0
1130,7,2015-04-01,831.0
1131,7,2015-05-01,1714.0
1132,7,2015-06-01,1220.5
1133,7,2015-07-01,1339.0
1134,7,2015-08-01,863.0
1135,7,2015-09-01,1527.5
1136,7,2015-10-01,1467.0
1137,7,2015-11-01,1006.0
1138,7,2016-01-01,1533.5
1139,7,2016-02-01,1173.0
1140,7,2016-03-01,1149.0
1141,7,2016-05-01,1102.0
1142,7,2016-06-01,1200.0
1143,7,2016-07-01,1219.0
1144,7,2016-08-01,1413.0
1145,7,2016-09-01,1493.0
1146,7,2016-10-01,970.0
1147,7,2016-11-01,1502.0
1148,7,2016-12-01,1514.0
1149,7,2017-01-01,827.0
1150,7,2017-03-01,1239.0
1151,7,2017-04-01,1471.0
1152,7,2017-05-01,1483.0
1153,7,2017-06-01,1230.0
1154,7,2017-07-01,1189.5
1155,7,2017-08-01,1541.0
1156,7,2017-10-01,1652.0
1157,7,2017-11-01,1226.0
1158,7,2017-12-01,1161.0
1159,7,2018-01-01,1341.0
1160,7,2018-02-01,1643.0
1161,7,2018-03-01,1545.0
1162,7,2018-04-01,1807.0
1163,7,2018-05-01,1570.0
1164,7,2018-06-01,2061.5
1165,7,2018-07-01,2062.5
1166,7,2018-08-01,1613.0
1167,7,2018-09-01,1760.0
1168,7,2018-10-01,1639.5
1169,7,2018-11-01,2303.0
1170,7,2018-12-01,3250.0
1171,7,2019-01-01,3235.0
1172,7,2019-02-01,3375.5
1173,7,2019-03-01,3267.5
1174,7,2019-04-01,2525.0
1175,7,2019-05-01,2737.0
1176,7,2019-06-01,3340.0
1177,7,2019-07-01,2581.5
1178,7,2019-08-01,2061.0
1179,7,2019-09-01,1472.5
1180,7,2019-10-01,2638.5
1181,7,2019-11-01,3164.5
1182,7,2019-12-01,2633.0
1183,7,2020-01-01,2228.0
1184,7,2020-02-01,1690.5
1185,7,2020-03-01,1706.0
1186,7,2020-04-01,1311.0
1187,7,2020-05-01,1978.0
1188,7,2020-06-01,1334.0
1189,7,2020-07-01,1323.0
1190,7,2020-08-01,1587.0
1191,7,2020-09-01,1876.0
1192,7,2020-10-01,1622.0
1193,7,2020-11-01,1597.0
1194,7,2020-12-01,1397.0
1195,7,2021-01-01,1599.0
1196,7,2021-02-01,1711.0
1197,7,2021-03-01,2046.0
1198,7,2021-04-01,1945.0
1199,7,2021-05-01,1832.0
1200,7,2021-06-01,1456.0
1201,7,2021-07-01,1784.0
1202,7,2021-08-01,1597.0
1203,7,2021-09-01,1957.0
1204,7,2021-10-01,1782.0
1205,7,2021-11-01,1871.5
1206,7,2021-12-01,1770.0
1207,7,2022-01-01,1930.0
1208,7,2022-02-01,1122.0
1209,7,2022-03-01,1591.0
1210,7,2022-04-01,1927.0
1211,7,2022-05-01,1741.0
1212,7,2022-06-01,2005.5
1213,7,2022-07-01,1719.0
1214,7,2022-08-01,1998.5
1215,7,2022-09-01,2033.0
1216,7,2022-11-01,1416.0
1217,7,2022-12-01,1422.0
1218,8,2006-01-01,343.0
1219,8,2006-02-01,546.5
1220,8,2006-03-01,501.0
1221,8,2006-04-01,480.0
1222,8,2006-05-01,389.0
1223,8,2006-06-01,413.5
1224,8,2006-07-01,274.0
1225,8,2006-08-01,483.5
1226,8,2006-09-01,481.0
1227,8,2006-10-01,483.5
1228,8,2006-11-01,479.0
1229,8,2006-12-01,520.0
1230,8,2007-01-01,532.0
1231,8,2007-02-01,525.0
1232,8,2007-03-01,532.0
1233,8,2007-04-01,562.5
1234,8,2007-05-01,575.0
1235,8,2007-06-01,569.5
1236,8,2007-07-01,603.0
1237,8,2007-08-01,628.0
1238,8,2007-09-01,598.0
1239,8,2007-10-01,680.0
1240,8,2007-11-01,646.5
1241,8,2007-12-01,557.5
1242,8,2008-01-01,699.0
1243,8,2008-02-01,626.0
1244,8,2008-03-01,665.5
1245,8,2008-04-01,674.0
1246,8,2008-05-01,647.0
1247,8,2008-06-01,638.0
1248,8,2008-07-01,739.0
1249,8,2008-08-01,683.0
1250,8,2008-09-01,740.5
1251,8,2008-10-01,580.0
1252,8,2008-11-01,731.0
1253,8,2008-12-01,716.0
1254,8,2009-01-01,845.0
1255,8,2009-02-01,941.0
1256,8,2009-03-01,1005.5
1257,8,2009-04-01,700.5
1258,8,2009-05-01,795.0
1259,8,2009-06-01,739.5
1260,8,2009-07-01,895.5
1261,8,2009-08-01,982.5
1262,8,2009-09-01,744.5
1263,8,2009-10-01,803.0
1264,8,2009-11-01,1011.0
1265,8,2009-12-01,982.5
1266,8,2010-01-01,1113.0
1267,8,2010-02-01,1138.0
1268,8,2010-03-01,1176.5
1269,8,2010-04-01,1192.0
1270,8,2010-05-01,1105.0
1271,8,2010-06-01,1183.0
1272,8,2010-07-01,1191.0
1273,8,2010-08-01,1200.0
1274,8,2010-09-01,973.0
1275,8,2010-10-01,1250.0
1276,8,2010-11-01,1050.0
1277,8,2010-12-01,995.5
1278,8,2011-01-01,1252.0
1279,8,2011-02-01,1260.5
1280,8,2011-03-01,1269.5
1281,8,2011-04-01,1282.0
1282,8,2011-05-01,1267.0
1283,8,2011-06-01,1109.5
1284,8,2011-07-01,1250.0
1285,8,2011-08-01,1264.0
1286,8,2011-09-01,1239.0
1287,8,2011-10-01,1366.0
1288,8,2011-11-01,1318.0
1289,8,2011-12-01,1202.5
1290,8,2012-01-01,1334.5
1291,8,2012-02-01,1398.0
1292,8,2012-03-01,1214.0
1293,8,2012-04-01,1198.5
1294,8,2012-05-01,1282.0
1295,8,2012-06-01,1323.0
1296,8,2012-07-01,1261.0
1297,8,2012-08-01,1094.5
1298,8,2012-09-01,1380.0
1299,8,2012-10-01,1197.5
1300,8,2012-11-01,1452.0
1301,8,2012-12-01,1167.5
1302,8,2013-01-01,1394.0
1303,8,2013-02-01,1634.0
1304,8,2013-03-01,1503.0
1305,8,2013-04-01,1293.0
1306,8,2013-05-01,1475.0
1307,8,2013-06-01,1276.0
1308,8,2013-07-01,1151.5
1309,8,2013-08-01,1599.5
1310,8,2013-09-01,1368.0
1311,8,2013-10-01,1466.5
1312,8,2013-11-01,1389.0
1313,8,2013-12-01,1520.0
1314,8,2014-01-01,1393.5
1315,8,2014-02-01,1446.0
1316,8,2014-03-01,1376.5
1317,8,2014-04-01,1310.0
1318,8,2014-05-01,1421.0
1319,8,2014-06-01,1354.0
1320,8,2014-07-01,1314.0
1321,8,2014-08-01,1493.5
1322,8,2014-09-01,1533.0
1323,8,2014-10-01,1239.0
1324,8,2014-11-01,1455.0
1325,8,2014-12-01,1377.0
1326,8,2015-01-01,1255.0
1327,8,2015-02-01,1172.5
1328,8,2015-03-01,1353.5
1329,8,2015-04-01,1548.0
1330,8,2015-05-01,1506.0
1331,8,2015-06-01,1318.0
1332,8,2015-07-01,1294.5
1333,8,2015-08-01,1410.0
1334,8,2015-09-01,1351.0
1335,8,2015-10-01,1373.0
1336,8,2015-11-01,1559.5
1337,8,2015-12-01,1266.0
1338,8,2016-01-01,1349.0
1339,8,2016-02-01,1416.0
1340,8,2016-03-01,1288.0
1341,8,2016-04-01,1343.5
1342,8,2016-05-01,1102.0
1343,8,2016-06-01,1339.0
1344,8,2016-07-01,1367.0
1345,8,2016-08-01,1347.5
1346,8,2016-09-01,1360.0
1347,8,2016-10-01,1321.5
1348,8,2016-11-01,1322.0
1349,8,2016-12-01,1269.0
1350,8,2017-01-01,1433.0
1351,8,2017-02-01,1146.0
1352,8,2017-03-01,1269.0
1353,8,2017-04-01,1110.0
1354,8,2017-05-01,1296.0
1355,8,2017-06-01,1175.0
1356,8,2017-07-01,1266.0
1357,8,2017-08-01,1351.0
1358,8,2017-09-01,1144.0
1359,8,2017-10-01,1357.0
1360,8,2017-11-01,1409.5
1361,8,2017-12-01,1327.5
1362,8,2018-01-01,1342.0
1363,8,2018-02-01,1466.0
1364,8,2018-03-01,1042.0
1365,8,2018-04-01,1425.0
1366,8,2018-05-01,1379.0
1367,8,2018-06-01,1518.5
1368,8,2018-07-01,1502.0
1369,8,2018-08-01,1517.0
1370,8,2018-09-01,1507.0
1371,8,2018-10-01,1269.5
1372,8,2018-11-01,1349.0
1373,8,2018-12-01,1431.5
1374,8,2019-01-01,1435.0
1375,8,2019-02-01,1177.0
1376,8,2019-03-01,1327.0
1377,8,2019-04-01,1371.0
1378,8,2019-05-01,1541.0
1379,8,2019-06-01,1306.0
1380,8,2019-07-01,1490.0
1381,8,2019-08-01,1238.0
1382,8,2019-09-01,1219.0
1383,8,2019-10-01,1314.0
1384,8,2019-11-01,1163.5
1385,8,2019-12-01,1218.0
1386,8,2020-01-01,1248.0
1387,8,2020-02-01,1282.0
1388,8,2020-03-01,1437.0
1389,8,2020-04-01,1253.0
1390,8,2020-05-01,1325.0
1391,8,2020-06-01,1300.0
1392,8,2020-07-01,1261.5
1393,8,2020-08-01,1067.0
1394,8,2020-09-01,1404.5
1395,8,2020-10-01,1098.5
1396,8,2020-11-01,1243.0
1397,8,2020-12-01,1497.0
1398,8,2021-01-01,1405.0
1399,8,2021-02-01,1397.0
1400,8,2021-03-01,1435.5
1401,8,2021-04-01,1497.0
1402,8,2021-05-01,1419.0
1403,8,2021-06-01,1375.0
1404,8,2021-07-01,1455.5
1405,8,2021-08-01,1249.0
1406,8,2021-09-01,1529.0
1407,8,2021-10-01,1561.5
1408,8,2021-11-01,1485.5
1409,8,2021-12-01,1379.0
1410,8,2022-01-01,1409.5
1411,8,2022-02-01,1560.0
1412,8,2022-03-01,1391.0
1413,8,2022-04-01,1662.0
1414,8,2022-05-01,1542.0
1415,8,2022-06-01,1735.0
1416,8,2022-07-01,1284.0
1417,8,2022-08-01,1638.0
1418,8,2022-09-01,1619.0
1419,8,2022-10-01,1313.0
1420,8,2022-11-01,1249.0
1421,8,2022-12-01,1132.0
1422,9,2006-01-01,1192.0
1423,9,2006-02-01,1168.0
1424,9,2006-03-01,941.0
1425,9,2006-04-01,898.0
1426,9,2006-05-01,974.0
1427,9,2006-06-01,907.0
1428,9,2006-07-01,933.5
1429,9,2006-08-01,935.5
1430,9,2006-09-01,932.0
1431,9,2006-10-01,1174.0
1432,9,2006-11-01,988.0
1433,9,2006-12-01,1018.5
1434,9,2007-01-01,1121.5
1435,9,2007-02-01,1193.5
1436,9,2007-03-01,1292.0
1437,9,2007-04-01,1245.5
1438,9,2007-05-01,1230.0
1439,9,2007-06-01,1377.0
1440,9,2007-07-01,1381.5
1441,9,2007-08-01,1313.0
1442,9,2007-09-01,1318.0
1443,9,2007-10-01,1382.0
1444,9,2007-11-01,1519.5
1445,9,2007-12-01,1261.0
1446,9,2008-01-01,1349.0
1447,9,2008-02-01,1273.0
1448,9,2008-03-01,1454.5
1449,9,2008-04-01,1374.0
1450,9,2008-05-01,1249.5
1451,9,2008-06-01,1335.5
1452,9,2008-07-01,1325.0
1453,9,2008-08-01,1346.0
1454,9,2008-09-01,1274.0
1455,9,2008-10-01,1414.5
1456,9,2008-11-01,1551.0
1457,9,2008-12-01,1097.0
1458,9,2009-01-01,1045.0
1459,9,2009-02-01,1212.0
1460,9,2009-03-01,1231.0
1461,9,2009-04-01,1172.0
1462,9,2009-05-01,1146.0
1463,9,2009-06-01,1170.0
1464,9,2009-07-01,1272.5
1465,9,2009-08-01,1285.0
1466,9,2009-09-01,1345.0
1467,9,2009-10-01,1302.0
1468,9,2009-11-01,1318.5
1469,9,2009-12-01,1350.0
1470,9,2010-01-01,1445.5
1471,9,2010-02-01,1566.0
1472,9,2010-03-01,1618.0
1473,9,2010-04-01,1526.0
1474,9,2010-05-01,1701.0
1475,9,2010-06-01,1655.5
1476,9,2010-07-01,1604.0
1477,9,2010-08-01,1599.0
1478,9,2010-09-01,1521.5
1479,9,2010-10-01,1597.0
1480,9,2010-11-01,1631.0
1481,9,2010-12-01,1794.0
1482,9,2011-01-01,1812.0
1483,9,2011-02-01,1529.0
1484,9,2011-03-01,1733.0
1485,9,2011-04-01,1834.0
1486,9,2011-05-01,1796.0
1487,9,2011-06-01,1866.5
1488,9,2011-07-01,1698.0
1489,9,2011-08-01,1901.5
1490,9,2011-09-01,1940.0
1491,9,2011-10-01,1694.0
1492,9,2011-11-01,1692.0
1493,9,2011-12-01,1818.0
1494,9,2012-01-01,1749.0
1495,9,2012-02-01,1927.0
1496,9,2012-03-01,1800.0
1497,9,2012-04-01,1950.0
1498,9,2012-05-01,1799.5
1499,9,2012-06-01,1800.0
1500,9,2012-07-01,1812.0
1501,9,2012-08-01,1789.0
1502,9,2012-09-01,1808.0
1503,9,2012-10-01,1798.5
1504,9,2012-11-01,1792.0
1505,9,2012-12-01,1873.0
1506,9,2013-01-01,1917.0
1507,9,2013-02-01,1880.0
1508,9,2013-03-01,1839.0
1509,9,2013-04-01,1977.0
1510,9,2013-05-01,1941.0
1511,9,2013-06-01,1967.0
1512,9,2013-07-01,1788.0
1513,9,2013-08-01,1923.5
1514,9,2013-09-01,1927.0
1515,9,2013-10-01,1882.0
1516,9,2013-11-01,1974.5
1517,9,2013-12-01,1961.0
1518,9,2014-01-01,1866.0
1519,9,2014-02-01,1876.0
1520,9,2014-03-01,1803.0
1521,9,2014-04-01,1863.0
1522,9,2014-05-01,1976.0
1523,9,2014-06-01,1996.5
1524,9,2014-07-01,1959.0
1525,9,2014-08-01,1831.5
1526,9,2014-09-01,1796.0
1527,9,2014-10-01,1898.0
1528,9,2014-11-01,2063.5
1529,9,2014-12-01,1900.0
1530,9,2015-01-01,2000.0
1531,9,2015-02-01,1894.0
1532,9,2015-03-01,1699.0
1533,9,2015-04-01,1844.0
1534,9,2015-05-01,1876.0
1535,9,2015-06-01,1769.0
1536,9,2015-07-01,1700.0
1537,9,2015-08-01,1805.0
1538,9,2015-09-01,1790.0
1539,9,2015-10-01,1876.5
1540,9,2015-11-01,1861.0
1541,9,2015-12-01,1904.0
1542,9,2016-01-01,1837.0
1543,9,2016-02-01,1708.0
1544,9,2016-03-01,2038.5
1545,9,2016-04-01,2092.5
1546,9,2016-05-01,2500.0
1547,9,2016-06-01,1985.0
1548,9,2016-07-01,1892.0
1549,9,2016-08-01,2150.0
1550,9,2016-09-01,1963.0
1551,9,2016-10-01,2072.0
1552,9,2016-11-01,2073.0
1553,9,2016-12-01,2251.0
1554,9,2017-01-01,2200.0
1555,9,2017-02-01,2048.0
1556,9,2017-03-01,1777.0
1557,9,2017-04-01,1844.5
1558,9,2017-05-01,1916.0
1559,9,2017-06-01,1904.5
1560,9,2017-07-01,1862.5
1561,9,2017-08-01,1919.5
1562,9,2017-09-01,1904.0
1563,9,2017-10-01,1829.0
1564,9,2017-11-01,1849.0
1565,9,2017-12-01,1831.0
1566,9,2018-01-01,2051.0
1567,9,2018-02-01,2071.0
1568,9,2018-03-01,2098.5
1569,9,2018-04-01,2111.0
1570,9,2018-05-01,2252.5
1571,9,2018-06-01,2007.0
1572,9,2018-07-01,2344.5
1573,9,2018-08-01,2172.5
1574,9,2018-09-01,2157.0
1575,9,2018-10-01,2134.0
1576,9,2018-11-01,2132.0
1577,9,2018-12-01,2461.0
1578,9,2019-01-01,2216.0
1579,9,2019-02-01,2062.0
1580,9,2019-03-01,2068.0
1581,9,2019-04-01,2023.0
1582,9,2019-05-01,1969.5
1583,9,2019-06-01,2150.0
1584,9,2019-07-01,2249.0
1585,9,2019-08-01,2057.0
1586,9,2019-09-01,2029.0
1587,9,2019-10-01,2153.5
1588,9,2019-11-01,2008.0
1589,9,2019-12-01,2134.0
1590,9,2020-01-01,2126.0
1591,9,2020-02-01,2038.0
1592,9,2020-03-01,1858.0
1593,9,2020-04-01,2139.0
1594,9,2020-05-01,2044.5
1595,9,2020-06-01,2060.0
1596,9,2020-07-01,2019.5
1597,9,2020-08-01,1962.0
1598,9,2020-09-01,1949.0
1599,9,2020-10-01,2015.5
1600,9,2020-11-01,2009.0
1601,9,2020-12-01,1933.5
1602,9,2021-01-01,2109.5
1603,9,2021-02-01,2022.5
1604,9,2021-03-01,2022.0
1605,9,2021-04-01,2071.5
1606,9,2021-05-01,2068.5
1607,9,2021-06-01,2102.0
1608,9,2021-07-01,2087.0
1609,9,2021-08-01,2086.0
1610,9,2021-09-01,2096.5
1611,9,2021-10-01,2205.0
1612,9,2021-11-01,2020.0
1613,9,2021-12-01,2112.0
1614,9,2022-01-01,2168.0
1615,9,2022-02-01,2175.5
1616,9,2022-03-01,2140.0
1617,9,2022-04-01,2057.5
1618,9,2022-05-01,2054.0
1619,9,2022-06-01,2000.0
1620,9,2022-07-01,2058.0
1621,9,2022-08-01,2053.5
1622,9,2022-09-01,2131.0
1623,9,2022-10-01,2050.0
1624,9,2022-11-01,2153.0
1625,9,2022-12-01,2323.0
1626,10,2006-01-01,792.5
1627,10,2006-02-01,835.0
1628,10,2006-03-01,819.5
1629,10,2006-04-01,826.0
1630,10,2006-05-01,959.5
1631,10,2006-06-01,854.0
1632,10,2006-07-01,846.5
1633,10,2006-08-01,840.0
1634,10,2006-09-01,905.0
1635,10,2006-10-01,899.0
1636,10,2006-11-01,946.0
1637,10,2006-12-01,965.0
1638,10,2007-01-01,1262.5
1639,10,2007-02-01,1114.0
1640,10,2007-03-01,1161.0
1641,10,2007-04-01,1248.0
1642,10,2007-05-01,1273.0
1643,10,2007-06-01,1335.0
1644,10,2007-07-01,1245.0
1645,10,2007-08-01,1303.0
1646,10,2007-09-01,1343.5
1647,10,2007-10-01,1345.0
1648,10,2007-11-01,1282.5
1649,10,2007-12-01,1299.0
1650,10,2008-01-01,1245.0
1651,10,2008-02-01,1355.0
1652,10,2008-03-01,1348.5
1653,10,2008-04-01,1217.5
1654,10,2008-05-01,1333.5
1655,10,2008-06-01,1232.5
1656,10,2008-07-01,1198.0
1657,10,2008-08-01,1244.0
1658,10,2008-09-01,1279.0
1659,10,2008-10-01,1184.5
1660,10,2008-11-01,1264.0
1661,10,2008-12-01,1100.0
1662,10,2009-01-01,1150.0
1663,10,2009-02-01,1111.0
1664,10,2009-03-01,1078.0
1665,10,2009-04-01,1178.0
1666,10,2009-05-01,1050.0
1667,10,2009-06-01,1087.0
1668,10,2009-07-01,1144.0
1669,10,2009-08-01,1248.0
1670,10,2009-09-01,1181.0
1671,10,2009-10-01,1222.0
1672,10,2009-11-01,1202.0
1673,10,2009-12-01,1217.0
1674,10,2010-01-01,1383.5
1675,10,2010-02-01,1346.0
1676,10,2010-03-01,1391.0
1677,10,2010-04-01,1335.0
1678,10,2010-05-01,1377.0
1679,10,2010-06-01,1347.0
1680,10,2010-07-01,1366.0
1681,10,2010-08-01,1349.5
1682,10,2010-09-01,1384.0
1683,10,2010-10-01,1373.5
1684,10,2010-11-01,1350.0
1685,10,2010-12-01,1386.0
1686,10,2011-01-01,1470.5
1687,10,2011-02-01,1610.5
1688,10,2011-03-01,1515.5
1689,10,2011-04-01,1467.0
1690,10,2011-05-01,1530.0
1691,10,2011-06-01,1505.0
1692,10,2011-07-01,1531.0
1693,10,2011-08-01,1532.0
1694,10,2011-09-01,1584.0
1695,10,2011-10-01,1436.0
1696,10,2011-11-01,1562.0
1697,10,2011-12-01,1592.5
1698,10,2012-01-01,1548.0
1699,10,2012-02-01,1644.0
1700,10,2012-03-01,1471.0
1701,10,2012-04-01,1531.0
1702,10,2012-05-01,1530.5
1703,10,2012-06-01,1475.0
1704,10,2012-07-01,1505.0
1705,10,2012-08-01,1586.0
1706,10,2012-09-01,1547.5
1707,10,2012-10-01,1626.0
1708,10,2012-11-01,1600.0
1709,10,2012-12-01,1727.5
1710,10,2013-01-01,1614.0
1711,10,2013-02-01,1675.5
1712,10,2013-03-01,1771.0
1713,10,2013-04-01,1660.0
1714,10,2013-05-01,1686.0
1715,10,2013-06-01,1685.0
1716,10,2013-07-01,1718.5
1717,10,2013-08-01,1601.5
1718,10,2013-09-01,1844.0
1719,10,2013-10-01,1626.5
1720,10,2013-11-01,1660.0
